#INFO,Version=0.0.2,Template= eBay-draft-listings-template_US,,,,,,,,
#INFO Action and Category ID are required fields. 1) Set Action to Draft 2) Please find the category ID for your listings here: https://pages.ebay.com/sellerinformation/news/categorychanges.html,,,,,,,,,,
"#INFO After you've successfully uploaded your draft from the Seller Hub Reports tab, complete your drafts to active listings here: https://www.ebay.com/sh/lst/drafts",,,,,,,,,,
#INFO,,,,,,,,,,
Action(SiteID=US|Country=US|Currency=USD|Version=1193|CC=UTF-8),Custom label (SKU),Category ID,Title,UPC,Price,Quantity,Item photo URL,Condition ID,Description,Format
Draft,PKM-20260915-011,183454,Pokemon Gym Heroes Misty's Goldeen 85/132 WOTC 2000,,2.49,1,https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/011-01.jpg|https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/011-02.jpg|https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/011-03.jpg|https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/011-04.jpg|https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/011-05.jpg,4000,"<p>This listing is for the exact card shown in the photographs: <strong>Pokemon Gym Heroes Misty's Goldeen 85/132 WOTC 2000</strong>.</p><p>The card is ungraded. Please inspect all five photographs carefully for the exact condition, including corners, edges, surface, centering, and any visible wear.</p><p>The card will be placed in a penny sleeve and protected with a top loader or semi-rigid holder. It will ship via eBay Standard Envelope. Combined shipping is available when multiple cards are purchased.</p>",FixedPrice
Draft,PKM-20260915-012,183454,Pokemon Gym Heroes Misty's Horsea 86/132 WOTC 2000,,2.49,1,https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/012-01.jpg|https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/012-02.jpg|https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/012-03.jpg|https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/012-04.jpg|https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/012-05.jpg,4000,"<p>This listing is for the exact card shown in the photographs: <strong>Pokemon Gym Heroes Misty's Horsea 86/132 WOTC 2000</strong>.</p><p>The card is ungraded. Please inspect all five photographs carefully for the exact condition, including corners, edges, surface, centering, and any visible wear.</p><p>The card will be placed in a penny sleeve and protected with a top loader or semi-rigid holder. It will ship via eBay Standard Envelope. Combined shipping is available when multiple cards are purchased.</p>",FixedPrice
Draft,PKM-20260915-013,183454,Pokemon Gym Heroes Misty's Goldeen 85/132 WOTC 2000,,2.49,1,https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/013-01.jpg|https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/013-02.jpg|https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/013-03.jpg|https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/013-04.jpg|https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/013-05.jpg,4000,"<p>This listing is for the exact card shown in the photographs: <strong>Pokemon Gym Heroes Misty's Goldeen 85/132 WOTC 2000</strong>.</p><p>The card is ungraded. Please inspect all five photographs carefully for the exact condition, including corners, edges, surface, centering, and any visible wear.</p><p>The card will be placed in a penny sleeve and protected with a top loader or semi-rigid holder. It will ship via eBay Standard Envelope. Combined shipping is available when multiple cards are purchased.</p>",FixedPrice
Draft,PKM-20260915-014,183454,Pokemon Gym Challenge Misty's Poliwag 89/132 WOTC 2000,,2.49,1,https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/014-01.jpg|https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/014-02.jpg|https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/014-03.jpg|https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/014-04.jpg|https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/014-05.jpg,4000,"<p>This listing is for the exact card shown in the photographs: <strong>Pokemon Gym Challenge Misty's Poliwag 89/132 WOTC 2000</strong>.</p><p>The card is ungraded. Please inspect all five photographs carefully for the exact condition, including corners, edges, surface, centering, and any visible wear.</p><p>The card will be placed in a penny sleeve and protected with a top loader or semi-rigid holder. It will ship via eBay Standard Envelope. Combined shipping is available when multiple cards are purchased.</p>",FixedPrice
Draft,PKM-20260915-015,183454,Pokemon Neo Genesis Totodile 80/111 WOTC 2000,,2.49,1,https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/015-01.jpg|https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/015-02.jpg|https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/015-03.jpg|https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/015-04.jpg|https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/015-05.jpg,4000,"<p>This listing is for the exact card shown in the photographs: <strong>Pokemon Neo Genesis Totodile 80/111 WOTC 2000</strong>.</p><p>The card is ungraded. Please inspect all five photographs carefully for the exact condition, including corners, edges, surface, centering, and any visible wear.</p><p>The card will be placed in a penny sleeve and protected with a top loader or semi-rigid holder. It will ship via eBay Standard Envelope. Combined shipping is available when multiple cards are purchased.</p>",FixedPrice
Draft,PKM-20260915-016,183454,Pokemon Neo Discovery Wooper 71/75 WOTC 2001,,2.49,1,https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/016-01.jpg|https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/016-02.jpg|https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/016-03.jpg|https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/016-04.jpg|https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/016-05.jpg,4000,"<p>This listing is for the exact card shown in the photographs: <strong>Pokemon Neo Discovery Wooper 71/75 WOTC 2001</strong>.</p><p>The card is ungraded. Please inspect all five photographs carefully for the exact condition, including corners, edges, surface, centering, and any visible wear.</p><p>The card will be placed in a penny sleeve and protected with a top loader or semi-rigid holder. It will ship via eBay Standard Envelope. Combined shipping is available when multiple cards are purchased.</p>",FixedPrice
Draft,PKM-20260915-017,183454,Pokemon Gym Heroes Misty's Tentacool 57/132 WOTC 2000,,2.99,1,https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/017-01.jpg|https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/017-02.jpg|https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/017-03.jpg|https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/017-04.jpg|https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/017-05.jpg,4000,"<p>This listing is for the exact card shown in the photographs: <strong>Pokemon Gym Heroes Misty's Tentacool 57/132 WOTC 2000</strong>.</p><p>The card is ungraded. Please inspect all five photographs carefully for the exact condition, including corners, edges, surface, centering, and any visible wear.</p><p>The card will be placed in a penny sleeve and protected with a top loader or semi-rigid holder. It will ship via eBay Standard Envelope. Combined shipping is available when multiple cards are purchased.</p>",FixedPrice
Draft,PKM-20260915-018,183454,Pokemon Team Rocket Squirtle 68/82 WOTC 2000,,2.99,1,https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/018-01.jpg|https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/018-02.jpg|https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/018-03.jpg|https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/018-04.jpg|https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/018-05.jpg,4000,"<p>This listing is for the exact card shown in the photographs: <strong>Pokemon Team Rocket Squirtle 68/82 WOTC 2000</strong>.</p><p>The card is ungraded. Please inspect all five photographs carefully for the exact condition, including corners, edges, surface, centering, and any visible wear.</p><p>The card will be placed in a penny sleeve and protected with a top loader or semi-rigid holder. It will ship via eBay Standard Envelope. Combined shipping is available when multiple cards are purchased.</p>",FixedPrice
Draft,PKM-20260915-019,183454,Pokemon EX Sandstorm Lotad 66/100 2003,,2.49,1,https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/019-01.jpg|https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/019-02.jpg|https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/019-03.jpg|https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/019-04.jpg|https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/019-05.jpg,4000,"<p>This listing is for the exact card shown in the photographs: <strong>Pokemon EX Sandstorm Lotad 66/100 2003</strong>.</p><p>The card is ungraded. Please inspect all five photographs carefully for the exact condition, including corners, edges, surface, centering, and any visible wear.</p><p>The card will be placed in a penny sleeve and protected with a top loader or semi-rigid holder. It will ship via eBay Standard Envelope. Combined shipping is available when multiple cards are purchased.</p>",FixedPrice
Draft,PKM-20260915-020,183454,Pokemon EX Dragon Snorunt 44/97 2003,,4.99,1,https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/020-01.jpg|https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/020-02.jpg|https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/020-03.jpg|https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/020-04.jpg|https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/020-05.jpg,4000,"<p>This listing is for the exact card shown in the photographs: <strong>Pokemon EX Dragon Snorunt 44/97 2003</strong>.</p><p>The card is ungraded. Please inspect all five photographs carefully for the exact condition, including corners, edges, surface, centering, and any visible wear.</p><p>The card will be placed in a penny sleeve and protected with a top loader or semi-rigid holder. It will ship via eBay Standard Envelope. Combined shipping is available when multiple cards are purchased.</p>",FixedPrice
Draft,PKM-20260915-021,183454,Pokemon EX Sandstorm Kabuto 39/100 2003,,4.49,1,https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/021-01.jpg|https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/021-02.jpg|https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/021-03.jpg|https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/021-04.jpg|https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/021-05.jpg,4000,"<p>This listing is for the exact card shown in the photographs: <strong>Pokemon EX Sandstorm Kabuto 39/100 2003</strong>.</p><p>The card is ungraded. Please inspect all five photographs carefully for the exact condition, including corners, edges, surface, centering, and any visible wear.</p><p>The card will be placed in a penny sleeve and protected with a top loader or semi-rigid holder. It will ship via eBay Standard Envelope. Combined shipping is available when multiple cards are purchased.</p>",FixedPrice
Draft,PKM-20260915-022,183454,Pokemon Gym Heroes Misty's Goldeen 85/132 WOTC 2000,,2.49,1,https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/022-01.jpg|https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/022-02.jpg|https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/022-03.jpg|https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/022-04.jpg|https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/022-05.jpg,4000,"<p>This listing is for the exact card shown in the photographs: <strong>Pokemon Gym Heroes Misty's Goldeen 85/132 WOTC 2000</strong>.</p><p>The card is ungraded. Please inspect all five photographs carefully for the exact condition, including corners, edges, surface, centering, and any visible wear.</p><p>The card will be placed in a penny sleeve and protected with a top loader or semi-rigid holder. It will ship via eBay Standard Envelope. Combined shipping is available when multiple cards are purchased.</p>",FixedPrice
Draft,PKM-20260915-023,183454,Pokemon EX Sandstorm Kabuto 39/100 2003,,4.49,1,https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/023-01.jpg|https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/023-02.jpg|https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/023-03.jpg|https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/023-04.jpg|https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/023-05.jpg,4000,"<p>This listing is for the exact card shown in the photographs: <strong>Pokemon EX Sandstorm Kabuto 39/100 2003</strong>.</p><p>The card is ungraded. Please inspect all five photographs carefully for the exact condition, including corners, edges, surface, centering, and any visible wear.</p><p>The card will be placed in a penny sleeve and protected with a top loader or semi-rigid holder. It will ship via eBay Standard Envelope. Combined shipping is available when multiple cards are purchased.</p>",FixedPrice
Draft,PKM-20260915-024,183454,Pokemon Expedition Corsola 102/165 WOTC E-Reader 2002,,3.99,1,https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/024-01.jpg|https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/024-02.jpg|https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/024-03.jpg|https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/024-04.jpg|https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/024-05.jpg,4000,"<p>This listing is for the exact card shown in the photographs: <strong>Pokemon Expedition Corsola 102/165 WOTC E-Reader 2002</strong>.</p><p>The card is ungraded. Please inspect all five photographs carefully for the exact condition, including corners, edges, surface, centering, and any visible wear.</p><p>The card will be placed in a penny sleeve and protected with a top loader or semi-rigid holder. It will ship via eBay Standard Envelope. Combined shipping is available when multiple cards are purchased.</p>",FixedPrice
Draft,PKM-20260915-025,183454,Pokemon EX Sandstorm Lombre 45/100 2003,,3.99,1,https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/025-01.jpg|https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/025-02.jpg|https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/025-03.jpg|https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/025-04.jpg|https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/025-05.jpg,4000,"<p>This listing is for the exact card shown in the photographs: <strong>Pokemon EX Sandstorm Lombre 45/100 2003</strong>.</p><p>The card is ungraded. Please inspect all five photographs carefully for the exact condition, including corners, edges, surface, centering, and any visible wear.</p><p>The card will be placed in a penny sleeve and protected with a top loader or semi-rigid holder. It will ship via eBay Standard Envelope. Combined shipping is available when multiple cards are purchased.</p>",FixedPrice
Draft,PKM-20260915-026,183454,Pokemon EX Emerald Feebas 49/106 2005,,2.49,1,https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/026-01.jpg|https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/026-02.jpg|https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/026-03.jpg|https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/026-04.jpg|https://raw.githubusercontent.com/chandlersimon/pokemon-ebay-images/main/individuals/20260915/026-05.jpg,4000,"<p>This listing is for the exact card shown in the photographs: <strong>Pokemon EX Emerald Feebas 49/106 2005</strong>.</p><p>The card is ungraded. Please inspect all five photographs carefully for the exact condition, including corners, edges, surface, centering, and any visible wear.</p><p>The card will be placed in a penny sleeve and protected with a top loader or semi-rigid holder. It will ship via eBay Standard Envelope. Combined shipping is available when multiple cards are purchased.</p>",FixedPrice
